Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
144,US-2023-100143,2015-01-22,2015-01-27,Second Class,AB-10078,Corporate,United States,Washington,89503,East,FUR-TA-100882,Office Supplies,Supplies,Supplies Product 15,890.45,13,0.1,-68.17
145,US-2023-100144,2015-01-22,2015-01-29,First Class,AB-10050,Consumer,United States,California,57137,West,FUR-TA-100448,Office Supplies,Supplies,Supplies Product 12,74.08,5,0.5,-0.29
146,US-2023-100145,2015-01-22,2015-01-27,Second Class,AB-10095,Consumer,United States,Pennsylvania,30188,Central,FUR-TA-100690,Office Supplies,Supplies,Supplies Product 3,271.7,9,0.0,92.76
147,US-2023-100146,2015-01-22,2015-01-29,Standard Class,AB-10069,Home Office,United States,Pennsylvania,23511,West,FUR-TA-100258,Furniture,Furnishings,Furnishings Product 27,166.95,13,0.2,47.93
148,US-2023-100147,2015-01-22,2015-01-24,Same Day,AB-10038,Consumer,United States,Pennsylvania,90345,Central,FUR-TA-100355,Technology,Accessories,Accessories Product 28,922.16,11,0.0,392.35
149,US-2023-100148,2015-01-22,2015-01-29,First Class,AB-10017,Corporate,United States,Pennsylvania,53786,Central,FUR-TA-100828,Office Supplies,Appliances,Appliances Product 22,129.87,1,0.0,31.02
150,US-2023-100149,2015-01-23,2015-01-30,Same Day,AB-10013,Home Office,United States,Washington,92866,South,FUR-TA-100816,Furniture,Tables,Tables Product 23,1043.9,8,0.7,235.63
151,US-2023-100150,2015-01-23,2015-01-26,Standard Class,AB-10034,Home Office,United States,Washington,37361,West,FUR-TA-100429,Office Supplies,Binders,Binders Product 12,839.03,8,0.1,89.81
152,US-2023-100151,2015-01-23,2015-01-26,First Class,AB-10059,Home Office,United States,Texas,43456,Central,FUR-TA-100630,Office Supplies,Paper,Paper Product 2,139.46,11,0.7,-14.58
153,US-2023-100152,2015-01-23,2015-01-26,First Class,AB-10032,Home Office,United States,California,70822,South,FUR-TA-100276,Office Supplies,Paper,Paper Product 28,258.81,8,0.4,57.48
154,US-2023-100153,2015-01-23,2015-01-30,First Class,AB-10034,Home Office,United States,Pennsylvania,62865,South,FUR-TA-100882,Office Supplies,Paper,Paper Product 16,101.59,13,0.5,10.96
155,US-2023-100154,2015-01-23,2015-01-30,Same Day,AB-10079,Consumer,United States,Texas,13296,Central,FUR-TA-100102,Office Supplies,Storage,Storage Product 5,235.83,12,0.7,-31.67
156,US-2023-100155,2015-01-23,2015-01-26,Same Day,AB-10030,Corporate,United States,Washington,98479,West,FUR-TA-100757,Technology,Copiers,Copiers Product 48,310.16,14,0.0,64.23
157,US-2023-100156,2015-01-23,2015-01-28,Standard Class,AB-10065,Home Office,United States,New York,84933,East,FUR-TA-100249,Office Supplies,Appliances,Appliances Product 28,96.42,13,0.4,27.78
158,US-2023-100157,2015-01-24,2015-01-26,Standard Class,AB-10012,Corporate,United States,Washington,12124,Central,FUR-TA-100712,Office Supplies,Paper,Paper Product 36,29.18,3,0.5,-0.02
159,US-2023-100158,2015-01-24,2015-01-29,Second Class,AB-10088,Home Office,United States,Washington,17106,East,FUR-TA-100579,Office Supplies,Envelopes,Envelopes Product 3,70.62,10,0.0,4.52
160,US-2023-100159,2015-01-25,2015-02-01,Standard Class,AB-10030,Consumer,United States,New York,99564,West,FUR-TA-100322,Office Supplies,Envelopes,Envelopes Product 12,120.7,8,0.7,21.14
161,US-2023-100160,2015-01-25,2015-01-27,Second Class,AB-10092,Corporate,United States,New York,74145,East,FUR-TA-100685,Office Supplies,Fasteners,Fasteners Product 11,45.14,2,0.0,-0.61
162,US-2023-100161,2015-01-25,2015-02-01,Same Day,AB-10092,Corporate,United States,Texas,19485,South,FUR-TA-100588,Office Supplies,Binders,Binders Product 29,1688.06,8,0.0,165.38
163,US-2023-100162,2015-01-25,2015-02-01,Standard Class,AB-10058,Home Office,United States,California,51598,East,FUR-TA-100912,Office Supplies,Art,Art Product 13,274.76,12,0.7,42.41
164,US-2023-100163,2015-01-25,2015-02-01,First Class,AB-10055,Home Office,United States,California,23401,East,FUR-TA-100219,Furniture,Bookcases,Bookcases Product 9,12164.55,8,0.0,2924.22
165,US-2023-100164,2015-01-25,2015-01-27,Second Class,AB-10087,Corporate,United States,Washington,89036,Central,FUR-TA-100504,Technology,Copiers,Copiers Product 31,6873.0,14,0.1,814.32
166,US-2023-100165,2015-01-25,2015-01-28,Second Class,AB-10077,Consumer,United States,New York,33923,East,FUR-TA-100192,Office Supplies,Art,Art Product 23,48.68,3,0.3,9.69
167,US-2023-100166,2015-01-25,2015-01-26,Second Class,AB-10040,Home Office,United States,Washington,78571,Central,FUR-TA-100685,Office Supplies,Labels,Labels Product 49,32.63,4,0.3,2.91
168,US-2023-100167,2015-01-25,2015-01-30,Same Day,AB-10055,Home Office,United States,California,38584,Central,FUR-TA-100255,Furniture,Furnishings,Furnishings Product 2,2159.63,9,0.1,306.04
169,US-2023-100168,2015-01-26,2015-01-31,Second Class,AB-10084,Home Office,United States,California,22005,Central,FUR-TA-100899,Furniture,Chairs,Chairs Product 22,2344.84,13,0.0,406.95
170,US-2023-100169,2015-01-26,2015-01-28,Standard Class,AB-10053,Home Office,United States,Pennsylvania,69627,Central,FUR-TA-100945,Office Supplies,Appliances,Appliances Product 19,134.09,9,0.2,-33.58
171,US-2023-100170,2015-01-26,2015-01-31,Second Class,AB-10054,Corporate,United States,California,63123,West,FUR-TA-100131,Technology,Phones,Phones Product 41,922.76,10,0.2,17.38
172,US-2023-100171,2015-01-26,2015-01-29,First Class,AB-10084,Corporate,United States,Pennsylvania,93783,East,FUR-TA-100600,Office Supplies,Envelopes,Envelopes Product 29,215.7,13,0.0,62.56
173,US-2023-100172,2015-01-26,2015-01-28,Same Day,AB-10058,Home Office,United States,Washington,57275,Central,FUR-TA-100663,Technology,Phones,Phones Product 40,3325.69,9,0.0,-611.4
174,US-2023-100173,2015-01-26,2015-01-31,Same Day,AB-10013,Home Office,United States,Texas,11118,South,FUR-TA-100347,Office Supplies,Art,Art Product 48,303.21,10,0.1,54.33
175,US-2023-100174,2015-01-26,2015-01-28,Standard Class,AB-10089,Consumer,United States,California,78831,Central,FUR-TA-100385,Office Supplies,Envelopes,Envelopes Product 5,255.97,6,0.0,83.92
176,US-2023-100175,2015-01-27,2015-01-30,First Class,AB-10066,Home Office,United States,Pennsylvania,15891,Central,FUR-TA-100683,Furniture,Tables,Tables Product 6,521.87,1,0.0,151.66
177,US-2023-100176,2015-01-27,2015-01-30,Same Day,AB-10065,Consumer,United States,Texas,28971,East,FUR-TA-100456,Technology,Phones,Phones Product 23,2164.34,8,0.0,530.02
178,US-2023-100177,2015-01-27,2015-02-03,Same Day,AB-10047,Consumer,United States,Texas,29080,South,FUR-TA-100345,Furniture,Tables,Tables Product 41,119.48,13,0.4,45.35
179,US-2023-100178,2015-01-27,2015-02-01,Same Day,AB-10015,Home Office,United States,Washington,65520,South,FUR-TA-100633,Technology,Copiers,Copiers Product 47,3847.62,9,0.7,1166.56
180,US-2023-100179,2015-01-27,2015-02-01,Standard Class,AB-10091,Home Office,United States,New York,34467,West,FUR-TA-100214,Technology,Phones,Phones Product 5,285.86,8,0.0,17.85
181,US-2023-100180,2015-01-27,2015-02-01,Standard Class,AB-10098,Home Office,United States,Texas,55074,East,FUR-TA-100699,Technology,Copiers,Copiers Product 46,4934.58,13,0.5,1123.51
182,US-2023-100181,2015-01-28,2015-02-02,Same Day,AB-10033,Consumer,United States,Washington,93599,South,FUR-TA-100383,Office Supplies,Fasteners,Fasteners Product 44,45.34,1,0.0,-3.97
183,US-2023-100182,2015-01-28,2015-01-31,Second Class,AB-10061,Corporate,United States,New York,32658,Central,FUR-TA-100524,Office Supplies,Binders,Binders Product 7,196.24,12,0.7,52.23
184,US-2023-100183,2015-01-28,2015-02-02,Same Day,AB-10048,Consumer,United States,Texas,12149,East,FUR-TA-100270,Office Supplies,Fasteners,Fasteners Product 27,13.31,6,0.5,1.46
185,US-2023-100184,2015-01-28,2015-02-02,First Class,AB-10082,Home Office,United States,Washington,24812,South,FUR-TA-100296,Furniture,Furnishings,Furnishings Product 15,831.62,9,0.3,234.23
186,US-2023-100185,2015-01-28,2015-02-02,First Class,AB-10046,Consumer,United States,Washington,44101,East,FUR-TA-100684,Office Supplies,Labels,Labels Product 34,56.27,9,0.3,9.07
187,US-2023-100186,2015-01-29,2015-02-03,Same Day,AB-10043,Corporate,United States,Pennsylvania,70513,East,FUR-TA-100683,Furniture,Furnishings,Furnishings Product 27,289.3,7,0.4,78.0
188,US-2023-100187,2015-01-29,2015-02-03,Same Day,AB-10049,Corporate,United States,Washington,66781,West,FUR-TA-100670,Office Supplies,Fasteners,Fasteners Product 6,70.71,7,0.5,10.01
189,US-2023-100188,2015-01-29,2015-02-01,Same Day,AB-10049,Consumer,United States,Texas,43825,Central,FUR-TA-100974,Furniture,Furnishings,Furnishings Product 27,252.19,4,0.4,20.72
190,US-2023-100189,2015-01-29,2015-02-05,First Class,AB-10046,Consumer,United States,Texas,92184,West,FUR-TA-100181,Furniture,Furnishings,Furnishings Product 20,37.63,7,0.0,6.26
191,US-2023-100190,2015-01-29,2015-01-31,Standard Class,AB-10059,Home Office,United States,California,11911,South,FUR-TA-100523,Office Supplies,Storage,Storage Product 21,2080.06,10,0.1,-228.09
192,US-2023-100191,2015-01-29,2015-02-05,Second Class,AB-10020,Corporate,United States,Texas,82374,South,FUR-TA-100728,Office Supplies,Storage,Storage Product 23,65.27,5,0.1,6.82
193,US-2023-100192,2015-01-29,2015-02-01,Standard Class,AB-10087,Consumer,United States,New York,69808,West,FUR-TA-100718,Office Supplies,Storage,Storage Product 2,39.32,11,0.7,2.09
194,US-2023-100193,2015-01-29,2015-01-31,Second Class,AB-10068,Consumer,United States,California,89675,East,FUR-TA-100297,Furniture,Furnishings,Furnishings Product 3,146.5,10,0.7,-12.71
195,US-2023-100194,2015-01-29,2015-02-03,First Class,AB-10035,Consumer,United States,Washington,60470,South,FUR-TA-100476,Office Supplies,Art,Art Product 9,81.46,5,0.0,1.25
196,US-2023-100195,2015-01-29,2015-02-01,First Class,AB-10069,Consumer,United States,California,97045,Central,FUR-TA-100883,Furniture,Furnishings,Furnishings Product 24,5.0,1,0.7,-0.37
197,US-2023-100196,2015-01-29,2015-02-05,First Class,AB-10017,Home Office,United States,New York,69391,Central,FUR-TA-100885,Office Supplies,Appliances,Appliances Product 10,43.57,2,0.2,-4.85
198,US-2023-100197,2015-01-29,2015-02-03,First Class,AB-10037,Home Office,United States,California,11302,Central,FUR-TA-100525,Office Supplies,Appliances,Appliances Product 37,546.6,9,0.3,18.5
199,US-2023-100198,2015-01-30,2015-02-04,Standard Class,AB-10093,Consumer,United States,New York,89416,South,FUR-TA-100737,Office Supplies,Envelopes,Envelopes Product 25,63.59,2,0.4,12.45
200,US-2023-100199,2015-01-30,2015-02-02,Second Class,AB-10069,Home Office,United States,Washington,10648,South,FUR-TA-100692,Office Supplies,Supplies,Supplies Product 4,90.52,10,0.0,-9.46
201,US-2023-100200,2015-01-30,2015-02-02,First Class,AB-10098,Consumer,United States,California,77320,Central,FUR-TA-100101,Office Supplies,Labels,Labels Product 4,27.33,11,0.1,3.09
202,US-2023-100201,2015-01-31,2015-02-03,Second Class,AB-10019,Consumer,United States,Texas,98841,West,FUR-TA-100565,Office Supplies,Appliances,Appliances Product 47,2352.79,12,0.2,352.32
203,US-2023-100202,2015-01-31,2015-02-05,Second Class,AB-10072,Corporate,United States,Texas,91733,South,FUR-TA-100163,Office Supplies,Binders,Binders Product 7,81.35,2,0.0,8.39
204,US-2023-100203,2015-01-31,2015-02-05,Same Day,AB-10070,Corporate,United States,New York,45597,Central,FUR-TA-100219,Office Supplies,Envelopes,Envelopes Product 17,60.3,9,0.5,14.82
205,US-2023-100204,2015-01-31,2015-02-05,Standard Class,AB-10084,Home Office,United States,New York,58763,Central,FUR-TA-100366,Office Supplies,Labels,Labels Product 2,27.84,3,0.4,16.33
206,US-2023-100205,2015-01-31,2015-02-07,Standard Class,AB-10035,Consumer,United States,New York,86227,South,FUR-TA-100666,Furniture,Furnishings,Furnishings Product 19,84.65,2,0.0,31.13
207,US-2023-100206,2015-01-31,2015-02-05,Standard Class,AB-10032,Home Office,United States,Washington,54055,West,FUR-TA-100357,Office Supplies,Labels,Labels Product 16,159.89,7,0.4,3.84
208,US-2023-100207,2015-02-01,2015-02-08,Standard Class,AB-10072,Corporate,United States,New York,61724,Central,FUR-TA-100741,Office Supplies,Supplies,Supplies Product 42,5.0,12,0.7,-0.12
209,US-2023-100208,2015-02-01,2015-02-03,Second Class,AB-10028,Home Office,United States,Texas,74254,South,FUR-TA-100412,Office Supplies,Fasteners,Fasteners Product 35,81.75,9,0.2,4.12
210,US-2023-100209,2015-02-01,2015-02-03,First Class,AB-10027,Consumer,United States,Texas,40692,Central,FUR-TA-100885,Furniture,Furnishings,Furnishings Product 23,106.56,11,0.3,21.06
211,US-2023-100210,2015-02-01,2015-02-04,First Class,AB-10059,Home Office,United States,New York,98256,East,FUR-TA-100460,Furniture,Tables,Tables Product 24,1916.63,13,0.2,242.0
212,US-2023-100211,2015-02-01,2015-02-03,Second Class,AB-10028,Consumer,United States,Pennsylvania,15157,Central,FUR-TA-100697,Technology,Phones,Phones Product 16,285.54,6,0.0,36.37
213,US-2023-100212,2015-02-01,2015-02-06,First Class,AB-10024,Corporate,United States,New York,56944,East,FUR-TA-100126,Office Supplies,Paper,Paper Product 1,187.1,12,0.3,25.21
214,US-2023-100213,2015-02-02,2015-02-07,Same Day,AB-10025,Corporate,United States,Pennsylvania,29088,West,FUR-TA-100372,Furniture,Bookcases,Bookcases Product 22,1731.82,7,0.4,227.88
215,US-2023-100214,2015-02-02,2015-02-07,Second Class,AB-10029,Home Office,United States,California,64925,East,FUR-TA-100333,Office Supplies,Paper,Paper Product 17,450.74,13,0.2,71.96
216,US-2023-100215,2015-02-03,2015-02-08,Second Class,AB-10028,Home Office,United States,California,53472,West,FUR-TA-100153,Office Supplies,Paper,Paper Product 44,828.51,13,0.0,216.0
217,US-2023-100216,2015-02-03,2015-02-10,Same Day,AB-10084,Consumer,United States,Texas,86943,Central,FUR-TA-100244,Technology,Accessories,Accessories Product 13,425.24,3,0.3,73.31
218,US-2023-100217,2015-02-03,2015-02-10,Same Day,AB-10080,Home Office,United States,California,12630,East,FUR-TA-100862,Furniture,Furnishings,Furnishings Product 19,480.82,11,0.4,-21.32
219,US-2023-100218,2015-02-03,2015-02-05,First Class,AB-10028,Home Office,United States,California,25337,East,FUR-TA-100873,Furniture,Furnishings,Furnishings Product 12,31.37,3,0.7,8.12
220,US-2023-100219,2015-02-04,2015-02-07,Standard Class,AB-10097,Consumer,United States,California,99082,East,FUR-TA-100964,Technology,Phones,Phones Product 19,101.14,8,0.4,28.69
221,US-2023-100220,2015-02-04,2015-02-07,Standard Class,AB-10040,Corporate,United States,Washington,57534,West,FUR-TA-100233,Furniture,Chairs,Chairs Product 45,89.5,7,0.0,8.77
222,US-2023-100221,2015-02-04,2015-02-06,Same Day,AB-10061,Home Office,United States,Washington,42790,South,FUR-TA-100957,Furniture,Tables,Tables Product 28,300.52,5,0.0,49.99
223,US-2023-100222,2015-02-04,2015-02-09,First Class,AB-10057,Home Office,United States,New York,19703,East,FUR-TA-100566,Technology,Phones,Phones Product 2,5939.55,6,0.4,296.81
224,US-2023-100223,2015-02-04,2015-02-09,Standard Class,AB-10017,Corporate,United States,Pennsylvania,24959,Central,FUR-TA-100841,Office Supplies,Supplies,Supplies Product 26,485.63,9,0.5,1.75
225,US-2023-100224,2015-02-04,2015-02-07,Same Day,AB-10059,Consumer,United States,Texas,42133,Central,FUR-TA-100246,Office Supplies,Appliances,Appliances Product 46,233.54,3,0.0,5.13
226,US-2023-100225,2015-02-05,2015-02-10,First Class,AB-10070,Home Office,United States,Washington,31226,South,FUR-TA-100335,Furniture,Bookcases,Bookcases Product 42,2410.51,12,0.2,77.37
227,US-2023-100226,2015-02-05,2015-02-10,First Class,AB-10097,Consumer,United States,Washington,19465,South,FUR-TA-100701,Furniture,Chairs,Chairs Product 48,701.95,3,0.5,236.13
228,US-2023-100227,2015-02-05,2015-02-06,First Class,AB-10017,Home Office,United States,Texas,78517,East,FUR-TA-100825,Furniture,Chairs,Chairs Product 6,2123.77,14,0.4,231.28
229,US-2023-100228,2015-02-05,2015-02-08,Standard Class,AB-10022,Consumer,United States,Washington,87853,Central,FUR-TA-100494,Technology,Machines,Machines Product 29,3933.05,11,0.0,-10.24
230,US-2023-100229,2015-02-05,2015-02-12,Second Class,AB-10083,Home Office,United States,Texas,60299,West,FUR-TA-100825,Office Supplies,Art,Art Product 39,81.29,6,0.1,6.81
231,US-2023-100230,2015-02-05,2015-02-10,Same Day,AB-10028,Consumer,United States,New York,23762,East,FUR-TA-100579,Office Supplies,Supplies,Supplies Product 2,126.81,11,0.3,27.85
232,US-2023-100231,2015-02-06,2015-02-09,Same Day,AB-10059,Consumer,United States,New York,54647,East,FUR-TA-100618,Technology,Phones,Phones Product 1,4162.86,8,0.4,1406.88
233,US-2023-100232,2015-02-06,2015-02-09,Second Class,AB-10032,Home Office,United States,California,73232,Central,FUR-TA-100569,Office Supplies,Art,Art Product 13,56.14,5,0.4,11.3
234,US-2023-100233,2015-02-06,2015-02-09,Standard Class,AB-10066,Home Office,United States,Texas,79092,West,FUR-TA-100873,Furniture,Chairs,Chairs Product 24,6839.38,14,0.0,795.76
235,US-2023-100234,2015-02-06,2015-02-08,Standard Class,AB-10039,Home Office,United States,Texas,95091,East,FUR-TA-100865,Office Supplies,Binders,Binders Product 20,25.58,1,0.5,9.7
236,US-2023-100235,2015-02-06,2015-02-13,Same Day,AB-10038,Home Office,United States,New York,49904,East,FUR-TA-100754,Technology,Accessories,Accessories Product 36,303.01,3,0.4,26.38
237,US-2023-100236,2015-02-07,2015-02-09,Second Class,AB-10070,Corporate,United States,Washington,74943,Central,FUR-TA-100393,Technology,Copiers,Copiers Product 35,5433.5,13,0.1,422.33
238,US-2023-100237,2015-02-07,2015-02-10,Second Class,AB-10044,Home Office,United States,Texas,23925,South,FUR-TA-100524,Furniture,Bookcases,Bookcases Product 36,4015.76,8,0.1,-212.68
239,US-2023-100238,2015-02-07,2015-02-08,Second Class,AB-10018,Consumer,United States,Texas,99452,West,FUR-TA-100283,Office Supplies,Paper,Paper Product 27,224.71,4,0.1,6.34
240,US-2023-100239,2015-02-07,2015-02-12,Second Class,AB-10081,Home Office,United States,Washington,42038,South,FUR-TA-100885,Office Supplies,Fasteners,Fasteners Product 45,15.86,9,0.2,-0.86
241,US-2023-100240,2015-02-07,2015-02-08,First Class,AB-10034,Home Office,United States,New York,59840,West,FUR-TA-100262,Technology,Machines,Machines Product 23,997.57,13,0.0,-75.54
242,US-2023-100241,2015-02-08,2015-02-11,First Class,AB-10073,Corporate,United States,Texas,90700,Central,FUR-TA-100581,Furniture,Tables,Tables Product 47,3809.98,6,0.7,410.73
243,US-2023-100242,2015-02-08,2015-02-13,Same Day,AB-10046,Corporate,United States,Texas,26053,South,FUR-TA-100400,Office Supplies,Supplies,Supplies Product 10,61.5,10,0.3,2.83
244,US-2023-100243,2015-02-08,2015-02-13,Second Class,AB-10047,Corporate,United States,Washington,12324,South,FUR-TA-100483,Technology,Machines,Machines Product 49,1847.48,4,0.5,555.46
245,US-2023-100244,2015-02-08,2015-02-11,First Class,AB-10017,Consumer,United States,California,41818,Central,FUR-TA-100256,Office Supplies,Labels,Labels Product 15,137.76,4,0.0,22.83
246,US-2023-100245,2015-02-08,2015-02-11,Second Class,AB-10084,Corporate,United States,Washington,56098,West,FUR-TA-100590,Office Supplies,Envelopes,Envelopes Product 15,13.78,10,0.3,3.08
